plant_id,genus,species,gbif_key,synonyms,family_id
639,Salvia,jordanii,10893370,Rosmarinus eriocalyx,396
640,Salvia,rosmarinus,10902460,Rosmarinus officinalis,396
641,Salvia,granatensis,10836683,Rosmarinus tomentosus,396
642,Rubus,rosa,2997851,,204
643,Rubus,trifidus,2994808,,204
644,Salvia,absconditiflora,3886619,,396
645,Salvia,brandegeei,2927021,,396
646,Salvia,caespitosa,8133828,,396
647,Salvia,candidissima,8387050,,396
648,Salvia,columbariae,2927060,,396
649,Salvia,dorisiana,3903741,,396
650,Salvia,dorystaechas,10896229,,396
651,Salvia,fruticosa,6412283,,396
652,Salvia,hydrangea,3899887,,396
653,Salvia,mellifera,2926986,,396
654,Salvia,munzii,2927052,,396
655,Salvia,officinalis,2927004,,396
656,Salvia,pomifera,3891602,,396
657,Salvia,sclarea,2927000,,396
658,Salvia,syriaca,3886224,,396
659,Salvia,tomentosa,3885499,,396
660,Santolina,canescens,3125946,,423
661,Santolina,chamaecyparissus,3125933,,423
662,Santolina,corsica,4252927,,423
663,Santolina,insularis,3125951,,423
664,Satureja,bachtiarica,3883081,,396
665,Satureja,boissieri,8283529,,396
666,Satureja,cilicica,3882497,,396
667,Satureja,cuneifolia,7306488,,396
668,Satureja,hortensis,2926885,,396
669,Satureja,montana,2926884,,396
670,Satureja,spicigera,3903252,,396
671,Satureja,thymbra,3902859,,396
672,Satureja,wiedemanniana,3902628,,396
673,Dolomiaea,costus,10864861,Saussurea lappa,423
674,Scalesia,aspera,3147710,,423
675,Schinus,molle,3190642,,251
676,Schisandra,chinensis,7696841,,6
677,Nepeta,multifida,7491011,Schizonepeta multifida,396
678,Scutellaria,lateriflora,5341325,,396
679,Securidaca,inappendiculata,7293407,,195
680,Senecio,alcicornis,3107824,,423
681,Senecio,chrysanthemoides,8391006,,423
682,Senecio,squalidus,3109117,,423
683,Senna,alexandrina,2958032,,193
684,Artemisia,cina,3120942,Seriphidium cinum,423
685,Sesbania,punicea,2970728,,193
686,Seseli,farrenyi,3631371,,439
687,Sideritis,chamaedryfolia,7307885,,396
688,Sideritis,dichotoma,8035398,,396
689,Sideritis,hirsuta,7443285,,396
690,Sideritis,hispida,3890778,,396
691,Sideritis,leucantha,7307627,,396
692,Sideritis,lyciae,3890052,,396
693,Sideritis,pauli,3889457,Sideritis paulii,396
694,Sideritis,perfoliata,7307504,,396
695,Sideritis,romana,2926687,,396
696,Simira,eliezeriana,5335288,,381
697,Smallanthus,maculatus,3145286,,423
698,Solidago,canadensis,5389029,,423
699,Solidago,odora,5388923,,423
700,Stachys,aegyptiaca,3886549,,396
701,Stachys,glutinosa,3882844,,396
702,Steganotaenia,araliacea,3637619,,439
703,Stenostomum,lucidum,5335776,,381
704,Stephania,sutchuenensis,5592739,,116
705,Stevia,alpina,3125627,,423
706,Seriphium,plumosum,3151373,Stoebe plumosa,423
707,Strobilanthes,callosa,3781786,,390
708,Strobilanthes,zeylanica,3777452,,390
709,Strophanthus,eminii,8171543,,376
710,Swertia,japonica,7270341,,379
711,Syzygium,cumini,3183840,,235
712,Syzygium,samarangense,3183180,,235
713,Vogtia,annua,7392261,Tanacetum annuum,423
714,Tanacetum,parthenium,3118430,,423
715,Tanacetum,vulgare,3118274,,423
716,Tetradenia,riparia,5609418,,396
717,Tetraneuris,acaulis,3112389,,423
718,Teucrium,asiaticum,3898545,,396
719,Teucrium,cyprium,7308574,,396
720,Teucrium,kotschyanum,3895999,,396
721,Teucrium,leucocladum,7308359,,396
722,Teucrium,micropodioides,3895235,,396
723,Teucrium,oxylepis,7308224,,396
724,Teucrium,pseudoscorodonia,3894027,,396
725,Teucrium,salviastrum,8166847,,396
726,Thapsia,villosa,6026828,Thapsia maxima,439
727,Thymbra,spicata,7307908,,396
728,Thymus,broussonetii,7307695,,396
729,Thymus,camphoratus,7307674,,396
730,Thymus,carnosus,5607503,,396
731,Thymus,daghestanicus,5607308,,396
732,Thymus,eigii,5607162,,396
733,Thymus,fedtschenkoi,7307424,,396
734,Thymus,funkii,7307402,,396
735,Thymus,kotschyanus,7307181,,396
736,Thymus,longicaulis,7307062,,396
737,Thymus,longiflorus,7307056,,396
738,Thymus,membranaceus,7306992,,396
739,Thymus,nummularius,7306907,,396
740,Thymus,orespedanus,5606067,,396
741,Thymus,pastoralis,8292476,,396
742,Thymus,pectinatus,7306830,,396
743,Thymus,pubescens,7306773,,396
744,Thymus,pulegioides,5341443,,396
745,Thymus,quinquecostatus,7306727,,396
746,Thymus,revolutus,7563737,,396
747,Thymus,riatarum,5605609,,396
748,Thymus,saturejoides,7306681,,396
749,Thymus,schimperi,7306677,,396
750,Thymus,sibthorpii,7306639,,396
751,Thymus,thracicus,6409539,,396
752,Thymus,vulgaris,5341442,,396
753,Thymus,willkommii,5605044,,396
754,Thymus,zygioides,5606547,,396
755,Thymus,zygis,7793938,,396
756,Tithonia,diversifolia,5396557,,423
757,Trachyspermum,ammi,3034241,,439
758,Psammogeton,involucratum,11442972,Trachyspermum roxburghianum,439
759,Trichostema,dichotomum,2926665,,396
760,Umbellularia,californica,5371727,,25
761,Unonopsis,glaucopetala,3157814,,15
762,Valeriana,jatamansi,8213018,,438
763,Valeriana,officinalis,2888763,,438
764,Virola,surinamensis,3152848,,19
765,Vitex,agnus-castus,2925562,,396
766,Vitex,madiensis,7309412,,396
767,Vitex,negundo,2925564,,396
768,Vitex,trifolia,2925561,,396
769,Vitis,vinifera,5372392,,190
770,Werneria,poposa,5402722,Xenophyllum poposum,423
771,Xylocarpus,moluccensis,3190516,,255
772,Xylopia,aromatica,3157126,,15
773,Xylopia,sericea,3157040,,15
774,Zanthoxylum,armatum,7716390,,257
775,Zanthoxylum,bungeanum,7269010,,257
776,Zanthoxylum,chalybaeum,7557554,,257
777,Zanthoxylum,piperitum,7269282,,257
778,Zanthoxylum,schinifolium,7269177,,257
779,Zanthoxylum,simulans,3834219,,257
780,Zanthoxylum,zanthoxyloides,3833043,,257
781,Zataria,multiflora,3899656,,396
782,Zieria,laevigata,8171717,,257
783,Zieria,pilosa,7268940,,257
784,Zieria,smithii,7617635,,257
785,Zingiber,purpureum,2757204,Zingiber cassumunar,93
786,Zingiber,montanum,2757202,,93
787,Zingiber,officinale,2757280,,93
788,Zingiber,ottensii,2757277,,93
789,Zingiber,spectabile,2757200,,93
790,Zingiber,zerumbet,2757108,,93
791,Bellis,perennis,3117424,bellis perennis,423
792,Solanum,betaceum,2930216,solanum betaceum,388
793,Nymphaea,lotus,2882429,,4
794,Centaurea,gabrieljanae,3128064,,423
795,Centaurea,pterocaula,3127766,,423
796,Centaurea,scoparia,3129089,,423
797,Centaurea,glastifolia,9453772,Chartolepis glastifolia,423
798,Psephellus,adjaricus,9375080,,423
799,Psephellus,bellus,3137947,,423
800,Psephellus,simplicicaulis,3137891,,423
801,Tanacetum,sinaicum,3118585,Pyrethrum santolinoides,423
802,Hypericum,quartinianum,3712421,,170
803,Euphorbia,helioscopia,3066367,,166
804,Euphorbia,hirta,3068937,,166
805,Aconitum,leucostomum,3923562,,118
806,Acorus,calamus,2873796,Acorus tatarinowii,29
807,Actaea,dahurica,8254182,,118
808,Actaea,heracleifolia,5616598,,118
809,Actaea,simplex,8386523,,118
810,Anemopsis,californica,3086504,,14
811,Anisotome,latifolia,3641534,,439
812,Anthriscus,sylvestris,5371742,,439
813,Apollonias,barbujana,7304460,,25
814,Aquilegia,ecalcarata,7278297,,118
815,Artemisia,abrotanum,8042568,Artemisia abrotanum L.,423
816,Artemisia,szowitziana,3121270,Artemisia hanseniana,423
817,Asarum,asaroides,3589110,,10
818,Asarum,asperum,8569283,,10
819,Asarum,canadense,2873947,,10
820,Asarum,caulescens,7313618,,10
821,Asarum,celsum,3588881,,10
822,Asarum,costatum,3588819,,10
823,Asarum,crassum,8447138,,10
824,Asarum,curvistigma,8684355,,10
825,Asarum,dilatatum,3588759,,10
826,Asarum,epigynum,3588732,,10
827,Asarum,europaeum,7313595,Asarum europaeum L.,10
828,Asarum,fauriei,7313592,,10
829,Asarum,fauriei,3588686,Asarum fauriei takaoi,10
830,Asarum,forbesii,3588678,,10
831,Asarum,fudsinoi,3588662,,10
832,Asarum,gusk,3588564,,10
833,Asarum,hatushimae,7349470,,10
834,Asarum,hexalobum,8700767,,10
835,Asarum,hypogynum,3589816,,10
836,Asarum,kumageanum,3589729,,10
837,Asarum,lutchuense,10812778,,10
838,Asarum,macranthum,3589628,,10
839,Asarum,megacalyx,3589503,,10
840,Asarum,minamitanianum,3589459,,10
841,Asarum,muramatsui,3589405,,10
842,Asarum,nipponicum,8488340,,10
843,Asarum,petelotii,3589285,,10
844,Asarum,rigescens,8473032,,10
845,Asarum,sakawanum,7313656,,10
846,Asarum,savatieri,7313653,,10
847,Asarum,simile,3588951,,10
848,Asarum,subglobosum,3588882,,10
849,Asarum,tamaense,3588850,,10
850,Asarum,trigynum,3588816,,10
851,Asarum,unzen,8701776,,10
852,Asarum,yaeyamense,3588655,,10
853,Asarum,yakusimense,3588649,,10
854,Athamanta,ramosissima,8291098,,439
855,Athamanta,vayredana,3633240,,439
856,Backhousia,myrtifolia,3185104,,235
857,Blumea,mollis,8284768,,423
858,Boronia,pinnata,7269410,,257
859,Bridelia,retusa,3076196,,181
860,Bupleurum,scorzonerifolium,6026926,,439
861,Castilleja,septentrionalis,3170627,Castilleja sulphurea,403
862,Catalpa,bignonioides,3172615,,391
863,Ceanothus,velutinus,7723763,,203
864,Chlorophytum,borivilianum,2774899,,64
865,Chrysothamnus,viscidiflorus,3148638,,423
866,Cinnamomum,glanduliferum,7580207,,25
867,Cinnamomum,parthenoxylon,4181342,,25
868,Conyza,steudelii,5398125,,423
869,Croton,argyrophyllus,3059224,,166
870,Croton,conduplicatus,3060046,,166
871,Croton,essequiboensis,3058559,,166
872,Croton,grewioides,3058458,,166
873,Croton,jacobinensis,3057489,,166
874,Croton,micans,3059223,,166
875,Croton,nepetifolius,3058758,Croton nepetaefolius,166
876,Croton,tricolor,3059283,,166
877,Cymbopogon,goeringii,4139011,,102
878,Cymbopogon,nardus,2705267,,102
879,Cymbopogon,procerus,4138256,,102
880,Dalbergia,spruceana,2968850,,193
881,Wikstroemia,genkwa,5524756,Daphne genkwa,270
882,Daucus,carota,7224071,Daucus carota subsp. carota,439
883,Daucus,carota,6550056,Daucus carota subsp. sativus (Hoffm.) Schuebl. & G. Martens,439
884,Dioscorea,sativa,7752107,,46
885,Diospyros,melanoxylon,7715874,,354
886,Diplolophium,buchananii,7318589,,439
887,Dipterocarpus,dyeri,4097341,,264
888,Dryobalanops,aromatica,3189690,,264
889,Eremanthus,arboreus,10199419,,423
890,Esenbeckia,nesiotica,5592939,,257
891,Ferula,communis,8048981,,439
892,Forsythia,japonica,5549540,,402
893,Fragaria,vesca,3029817,,204
894,Garcia,parviflora,3071458,,166
895,Garcinia,acuminata,7806112,Garcinia scortechinii,160
896,Gardenia,tubifera,5334954,,381
897,Gymnosporia,pyria,3794041,Gymnosporia trigyna,144
898,Haplostichanthus,johnsonii,3154812,,15
899,Erymophyllum,tenellum,3100828,Helipterum tenellum,423
900,Hexastylis,arifolia,5331104,,10
901,Hexastylis,virginica,5331105,,10
902,Condea,tomentosa,7453380,Hyptis tomentosa,396
903,Ipomoea,cairica,2928531,,385
904,Ipomoea,cristulata,2928521,,385
905,Isodon,lophanthoides,8060712,,396
906,Isodon,rubescens,7308552,,396
907,Kopsia,grandifolia,5536021,,376
908,Lasianthus,fordii,5336857,,381
909,Ledebouria,socialis,2773791,,64
910,Entada,phaseoloides,2976244,Lens phaseoloides,193
911,Licaria,canella,7304725,,25
912,Ligusticum,porteri,3034795,,439
913,Lindera,aggregata,7304587,,25
914,Lindera,neesiana,5685602,,25
915,Nothofagus,menziesii,2874917,Lophozonia menziesii,212
916,Lycopus,europaeus,5341478,,396
917,Macropiper,excelsum,7305062,,13
918,Mallotus,rhamnifolius,5378690,,166
919,Melaleuca,bracteata,5416153,,235
920,Melaleuca,squamophloia,5415772,,235
921,Micranthemum,umbrosum,3172187,,399
922,Monopteryx,uaucu,2945506,Monopterix uaucu,193
923,Myristica,argentea,5564691,,19
924,Paeonia,lactiflora,3083486,,139
925,Panax,ginseng,5372262,,441
926,Gamblea,innovans,3037446,Panax innovans,441
927,Panax,notoginseng,8877811,Panax pseudo - ginseng var. notoginseng,441
928,Pancratium,trianthum,2853265,,63
929,Peperomia,circinnata,7304921,,13
930,Perilla,frutescens,7905147,Perilla frutescens (l.) britt. var. crispa (thunb.) hand.-mazz.,396
931,Perilla,frutescens,5830059,Perilla frutescens var. hirtella,396
932,Aiouea,montana,9671278,Persea mexicana,25
933,Pinellia,ternata,8678824,,32
934,Piper,lanatum,4190512,Piper banksii,13
935,Piper,kadsura,4183601,,13
936,Piper,crassipes,10853156,Piper pedicellosum,13
937,Piper,solmsianum,7305588,,13
938,Platostoma,africanum,3896944,,396
939,Pogostemon,cablin,2926672,,396
940,Polygala,sibirica,7293626,,195
941,Polygala,tenuifolia,7593997,,195
942,Pseudobrickellia,brasiliensis,3150239,,423
943,Pycnocycla,spinosa,7615057,,439
944,Rhododendron,latoucheae,7328541,,355
945,Rhodotypos,scandens,3032442,,204
946,Ruta,graveolens,3190382,,257
947,Sassafras,albidum,3034002,,25
948,Saururus,chinensis,7979280,,14
949,Nepeta,tenuifolia,5609573,Schizonepeta tenuifolia,396
950,Scutellaria,baicalensis,7309014,,396
951,Scutellaria,barbata,5609933,,396
952,Drimys,aromatica,7288425,Tasmannia lanceolata,9
953,Todaroa,aurea,6026739,,439
954,Uvariodendron,connivens,3158011,,15
955,Xanthostemon,oppositifolius,3180827,,235
956,Zieria,arborescens,7269035,,257
957,Zieria,laxiflora,5593309,,257
958,Croton,haumanianus,3060357,,166
959,Croton,megalocarpoides,3059984,,166
960,Croton,gratissimus,7225816,Croton zambesicus,166
961,Acanthothamnus,aphyllus,3873578,,144
962,Achillea,magnifica,3120274,,423
963,Arnebia,decumbens,7806790,,382
964,Artabotrys,hexapetalus,3154909,Artabotrys uncinatus,15
965,Berkheya,rhapontica,3115279,,423
966,Diplocyclos,palmatus,3623950,Bryonopsis laciniosa,219
967,Cladrastis,kentukea,2945513,,193
968,Clerodendrum,cyrtophyllum,7308161,,396
969,Crinum,stuhlmannii,2853683,,63
970,Crotalaria,mitchellii,2942345,,193
971,Dracaena,ombet,5304569,,64
972,Ferula,gummosa,3034683,,439
973,Glycosmis,puberula,8419590,,257
974,Iryanthera,polyneura,3743800,,19
975,Morella,arborea,3745143,Myrica arborea,211
976,Nigella,arvensis,7794474,Nigella aristata,118
977,Achillea,maritima,7066429,Otanthus maritimus,423
978,Polygala,forbesii,4049620,Polygala aureocauda,195
979,Pseudoxandra,sclerocarpa,3158202,,15
980,Scrophularia,leucoclada,3737217,,411
981,Stypandra,glauca,2780836,Stypandra imbricata,65
982,Vincetoxicum,hirundinaria,5414548,,376
983,Galium,aparine,2913548,,381
984,Galium,spurium,2913214,,381
985,Gynochthodes,officinalis,7356096,,381
986,Gynochthodes,parvifolia,7976478,,381
987,Morinda,angustifolia,5339847,,381
988,Morinda,citrifolia,5339879,,381
989,Morinda,elliptica,5339899,,381
990,Pentas,lanceolata,2908986,,381
991,Thapsia,garganica,6026849,,439
992,Thapsia,transtagana,5538634,,439
993,Amaranthus,spinosus,5384401,,306
994,Anthyllis,hermanniae,5352341,,193
995,Argyrocytisus,battandieri,2943815,,193
996,Balanophora,tobiracola,4195095,,293
997,Bolusanthus,speciosus,2952355,,193
998,Calotropis,procera,5414566,,376
999,Scilla,luciliae,2767271,Chionodoxa gigantea,64
1000,Maclura,cochinchinensis,7262552,Cudrania cochinchinensis,202
1001,Maclura,tricuspidata,9130387,Cudrania tricuspidata,202
1002,Erycibe,expansa,7598644,,385
1003,Erythrina,addisoniae,5349697,,193
1004,Erythrina,arborescens,5349698,,193
1005,Erythrina,fusca,5349620,,193
1006,Erythrina,indica,11146797,,193
1007,Erythrina,latissima,5349506,,193
1008,Erythrina,lysistemon,5349556,,193
1009,Erythrina,mildbraedii,5349704,,193
1010,Erythrina,variegata,5349581,Erythrina orientalis,193
1011,Erythrina,poeppigiana,5349755,,193
1012,Erythrina,sacleuxii,5349679,,193
1013,Erythrina,suberosa,5349546,,193
1014,Ficus,glumosa,5571065,,202
1015,Ficus,mucuso,5570950,,202
1016,Flemingia,prostrata,5359865,Flemingia macrophylla var. philippinensis,193
1017,Genista,ephedroides,5347647,,193
1018,Glycyrrhiza,glabra,2965732,,193
1019,Glycyrrhiza,inflata,2965745,,193
1020,Glycyrrhiza,uralensis,7861283,,193
1021,Laburnum,anagyroides,5356345,,193
1022,Lupinus,albus,2964167,,193
1023,Lupinus,angustifolius,2964025,,193
1024,Lupinus,arboreus,2963807,,193
1025,Lupinus,arcticus,2964200,,193
1026,Lupinus,elegans,2963885,,193
1027,Lupinus,luteus,2963817,,193
1028,Lupinus,nanus,2964223,,193
1029,Lupinus,polyphyllus,2964355,,193
1030,Lupinus,texensis,2963880,,193
1031,Maclura,pomifera,2984580,,202
1032,Neonotonia,wightii,2947913,,193
1033,Piper,dilatatum,3086349,,13
1034,Smallanthus,fruticosus,3145300,,423
1035,Sophora,flavescens,2959073,,193
1036,Sophora,leachiana,2959109,,193
1037,Sophora,tomentosa,2958970,,193
1038,Tephrosia,watsoniana,5341977,,193
1039,Amaranthus,cruentus,5384390,Amaranthus hybridus subsp. cruentus,306
1040,Cakile,maritima,3048831,,273
1041,Carduus,acanthoides,3114643,,423
1042,Ceiba,insignis,5663215,,265
1043,Chorilaena,quercifolia,3833159,,257
1044,Crataegus,flava,7855454,,204
1045,Diospyros,nigra,8115692,,354
1046,Euphorbia,calyptrata,3066564,,166
1047,Euphorbia,characias,3067353,,166
1048,Euphorbia,micractina,3067814,,166
1049,Euphorbia,peplus,3066386,,166
1050,Euphorbia,semiperfoliata,3065438,,166
1051,Euphorbia,wallichii,3065773,,166
1052,Leucaena,diversifolia,2970394,,193
1053,Strobilanthes,yunnanensis,3777471,,390
1054,Strychnos,nux-vomica,5414399,,380
1055,Suregada,multiflora,3054898,,166
1056,Alcantarea,regina,2699947,Vriesea regina,94
1057,Abrus,precatorius,5348711,,193
1058,Achillea,alpina,3120223,,423
1059,Achillea,collina,7767460,,423
1060,Achillea,cretica,3120369,,423
1061,Achillea,impatiens,3120324,,423
1062,Achillea,odorata,7674113,,423
1063,Achillea,santolina,8091059,,423
1064,Achillea,santolinoides,3120235,,423
1065,Achillea,setacea,3120066,,423
1066,Achillea,spinulifolia,8667785,,423
1067,Achillea,tenuifolia,7546541,,423
1068,Aglaia,erythrosperma,5597734,,255
1069,Albizia,amara,2973271,,193
1070,Allium,siculum,2856204,,63
1071,Aglaia,lawii,7271335,Amoora yunnanensis,255
1072,Angelica,ursina,5540667,,439
1073,Annona,rensoniana,5541604,,15
1074,Arabis,hirsuta,9202524,,273
1075,Ardisia,macrocarpa,5557604,,362
1076,Eremogone,kumaonensis,7967057,Arenaria kumaonensis,313
1077,Aristolochia,maxima,2873997,,10
1078,Arnica,longifolia,5405970,,423
1079,Artemisia,spec,11774892,Artemisia sp.,423
1080,Artemisia,vachanica,3121043,,423
1081,Asphodelus,tenuifolius,2778358,,65
1082,Astragalus,laxmannii,7275109,Astragalus inopinatus,193
1083,Baccharis,genistelloides,3129545,,423
1084,Baccharis,sagittalis,3129674,,423
1085,Baccharis,trimera,3129265,,423
1086,Bergenia,purpurascens,7339454,,142
1087,Betula,pendula,8245043,Betula mandshurica,207
1088,Bischofia,javanica,5383085,Bischofia trifoliata,181
1089,Brickellia,baccharidea,5388450,,423
1090,Brickellia,dentata,5388410,,423
1091,Caragana,tibetica,2943253,,193
1092,Carphochaete,bigelovii,3143116,,423
1093,Celmisia,petriei,5391011,,423
1094,Centaurea,aggregata,3128797,,423
1095,Centaurea,arenaria,3127822,,423
1096,Centaurea,cadmea,3127529,,423
1097,Centaurea,cuneifolia,7509590,,423
1098,Centaurea,decipiens,7223253,Centaurea gradata,423
1099,Centaurea,inermis,3128379,,423
1100,Centaurea,virgata,7460759,,423
1101,Chlorophytum,malayense,2774925,,64
1102,Chromolaena,arnottiana,3142902,,423
1103,Chromolaena,hirsuta,3142680,,423
1104,Cirsium,helenioides,3113777,,423
1105,Clausena,indica,3836864,,257
1106,Orthosiphon,aristatus,7308027,Clerodendranthus spicatus,396
1107,Clusia,torresii,5555891,,160
1108,Cotoneaster,orbicularis,3026328,,204
1109,Crataegus,sinaica,3015045,,204
1110,Pachylobus,normandii,9723031,Dacryodes normandii,253
1111,Delphinium,hybr,6710379,,118
1112,Discaria,chacaye,5602883,Discaria crenata,203
1113,Ferula,aucheri,8472403,Dorema aucherii,439
1114,Drosera,spatulata,3191227,,316
1115,Empetrum,nigrum,8925249,,355
1116,Eschscholzia,californica,2888380,,117
1117,Euonymus,maackii,7265494,,144
1118,Eupatorium,album,7393636,,423
1119,Eupatorium,altissimum,5400563,,423
1120,Eupatorium,leucolepis,5402982,,423
1121,Eupatorium,semiserratum,5403078,,423
1122,Euphorbia,ferganensis,3067823,,166
1123,Ferula,assa-foetida,8113074,,439
1124,Gardenia,jasminoides,5335125,,381
1125,Gentiana,olivieri,3839597,,379
1126,Glycine,max,5359660,,193
1127,Handroanthus,guayacan,4092274,,391
1128,Holocarpha,obconica,3091321,,423
1129,Hypericum,hirsutum,7921919,,170
1130,Ibervillea,sonorae,7317774,,219
1131,Inulanthera,nuda,3144411,,423
1132,Jasminum,officinale,3172261,,402
1133,Jateorhiza,palmata,3033953,,116
1134,Croton,argenteus,3054483,Julocroton camporum,166
1135,Lantana,montevidensis,2925314,,415
1136,Lasiocephalus,ovatus,3116921,,423
1137,Achillea,formosa,7066432,Leucocyclus formosus,423
1138,Liatris,aspera,3104265,,423
1139,Ligularia,platyglossa,5395554,,423
1140,Lindera,umbellata,7304416,,25
1141,Lippia,dulcis,2925416,,415
1142,Lourteigia,stoechadifolia,3087497,,423
1143,Macrotyloma,axillare,2976978,,193
1144,Malus,asiatica,3001132,,204
1145,Monteverdia,guyanensis,10709776,Maytenus guianensis,144
1146,Merrillia,caloxylon,3838164,Merillia caloxylon,257
1147,Mikania,minima,5398838,,423
1148,Mikania,obtusata,5398467,,423
1149,Montrouziera,sphaeroidea,7329984,,160
1150,Morus,notabilis,5569682,Morus yunnanensis,202
1151,Mulguraea,tridens,4938837,,415
1152,Nicotiana,gossei,3799912,,388
1153,Scrophularia,wattii,9700264,Oreosolen wattii,411
1154,Orthosiphon,aristatus,7308026,,396
